Trip_ID,Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var2,Var3,Gender,Surge_Pricing_Type
T0005742409,56.04,2,10.0,2.84773,1,0,2.63625,0,47,72,1,3
T0005742411,37.78,0,10.0,2.79805,1,0,1.585,0,47,66,1,1
T0005742412,61.73,0,2.0,2.78713,1,0,3.095,0,48,67,1,3
T0005742414,23.58,1,3.0,2.79805,1,1,4.075,2,49,66,0,2
T0005742415,35.32,2,2.0,2.44691,2,2,3.8275,1,47,74,1,2
T0005742416,61.73,2,10.0,2.8377,2,0,1.1524999999999999,0,48,83,1,3
T0005742417,29.63,2,6.0,2.47714,2,0,2.48875,0,49,67,1,2
T0005742419,23.58,2,10.0,2.79805,1,0,2.39875,1,50,74,0,2
T0005742420,50.16,2,8.0,2.79805,1,0,3.83375,1,55,72,1,2
T0005742421,23.58,2,4.0,2.49482,0,1,2.3,0,49,66,1,3
T0005742422,36.75,1,3.0,2.76606,0,1,2.52,0,54,80,1,2
T0005742424,25.0,2,10.0,3.2501087500000008,1,0,3.20125,1,55,83,0,2
T0005742425,28.31,1,10.0,2.81621,0,2,4.17125,1,49,79,1,2
T0005742427,38.8,2,2.0,2.73885,2,0,1.1524999999999999,0,55,83,1,3
T0005742428,36.73,4,10.0,2.77908,2,0,1.2625,1,50,71,1,3
T0005742430,26.01,0,10.0,2.70947,0,0,3.3025,0,54,83,1,1
T0005742431,23.58,0,2.0,2.95335,2,0,3.85625,1,48,72,1,1
T0005742435,44.23,3,10.0,2.97738,1,0,2.35625,2,55,78,1,3
T0005742437,30.48,1,10.0,2.63753,0,1,3.11125,1,47,66,0,2
T0005742438,53.37,3,9.0,2.79805,1,1,1.1524999999999999,1,49,73,1,3
T0005742440,23.58,1,10.0,2.9492,0,0,4.14125,0,47,66,1,2
T0005742441,23.58,1,10.0,2.94746,2,0,1.82,1,55,83,0,3
T0005742442,23.58,2,6.0,2.84658,2,0,2.92375,2,55,83,0,3
T0005742443,61.73,3,10.0,2.70075,2,1,2.2725,1,47,68,1,3
T0005742444,61.73,1,10.0,2.65617,1,1,2.84625,0,49,71,1,2
T0005742445,47.8,1,5.0,2.85448,0,0,3.735,0,55,83,1,1
T0005742447,35.0,0,2.0,2.56621,2,0,2.985,1,47,73,1,1
T0005742448,24.73,3,8.0,2.79805,1,0,2.88,2,49,81,0,3
T0005742449,23.58,3,10.0,2.65925,1,0,1.89,0,53,77,1,2
T0005742451,23.58,2,8.0,3.07986,2,0,4.52,1,48,69,1,2
T0005742452,37.98,2,10.0,3.08644,0,0,4.47,1,50,69,0,2
T0005742453,31.26,2,2.0,2.98664,2,0,1.2675,0,51,80,0,2
T0005742454,53.99,4,5.0,2.58859,1,0,1.1524999999999999,2,55,83,1,3
T0005742459,49.27,1,6.0,3.09752,1,3,1.73625,0,55,83,0,1
T0005742462,61.73,1,10.0,2.93264,2,0,1.9975,1,51,83,1,2
T0005742463,33.92,1,10.0,2.69065,1,0,4.12375,0,47,66,1,2
T0005742464,31.96,2,2.0,2.65952,2,0,3.94625,1,47,66,1,2
T0005742469,49.26,0,4.0,2.92781,1,0,1.5,0,55,83,1,1
T0005742470,32.37,2,3.0,2.64549,1,0,3.28625,2,51,83,0,3
T0005742471,45.87,3,10.0,3.2501087500000008,1,5,2.3775,1,55,83,0,3
T0005742472,23.58,1,2.0,2.64125,2,0,2.11875,0,48,66,0,2
T0005742476,28.37,4,3.0,2.64753,0,0,3.65125,2,50,66,1,3
T0005742483,61.73,1,2.0,2.8601,1,2,3.4025,0,49,70,0,1
T0005742485,61.73,1,8.0,2.78185,1,0,2.7925,0,47,71,1,2
T0005742486,61.73,1,10.0,3.24277,2,1,2.975,2,53,73,1,3
T0005742487,61.73,2,10.0,2.84661,1,0,2.41,0,53,71,1,2
T0005742488,31.95,1,4.0,3.12837,0,0,3.045,2,48,81,0,1
T0005742489,23.58,1,10.0,2.65496,1,0,2.62625,2,52,83,1,2
T0005742490,61.73,1,10.0,2.95382,1,0,1.77375,1,48,66,1,3
T0005742491,61.73,1,10.0,2.79805,1,0,1.7775,0,55,80,1,3
T0005742493,54.36,3,2.0,2.78502,2,0,1.70625,1,48,73,1,3
T0005742495,23.58,1,10.0,2.49977,2,0,1.1524999999999999,0,47,78,1,2
T0005742496,52.95,1,10.0,2.88795,1,0,2.67125,0,47,66,0,2
T0005742500,23.58,2,2.0,2.350658749999999,0,1,2.075,2,47,66,1,3
T0005742503,23.58,4,10.0,2.55439,1,0,3.19125,2,47,66,1,3
T0005742505,46.49,1,8.0,2.86024,2,0,4.36625,1,51,72,1,3
T0005742506,49.44,0,2.0,2.64916,1,0,3.51,1,47,66,1,3
T0005742507,23.58,0,9.0,2.84203,2,0,3.70625,0,47,66,0,2
T0005742511,61.73,2,5.0,3.04331,1,1,3.4075,0,55,83,1,2
T0005742512,46.1,3,8.0,2.79805,1,2,3.07,0,53,67,0,3
T0005742513,23.58,1,6.0,2.47621,1,0,4.15,0,49,66,0,2
T0005742514,61.73,2,5.0,2.8526,2,0,2.11375,0,54,81,1,2
T0005742516,46.94,2,10.0,2.95842,1,0,1.1524999999999999,2,55,74,1,2
T0005742518,41.06,1,10.0,2.64712,0,0,2.80375,0,54,67,0,2
T0005742520,46.54,0,10.0,3.01135,0,0,4.2075,0,47,77,1,1
T0005742521,23.58,1,2.0,2.89554,0,0,4.3,2,51,74,1,1
T0005742522,28.17,2,10.0,2.81409,2,0,1.33625,1,55,76,1,2
T0005742528,56.5,1,10.0,2.73261,1,1,2.2075,0,53,83,0,2
T0005742529,61.73,1,10.0,2.77765,1,3,3.82875,0,49,72,0,3
T0005742532,26.42,1,7.0,2.39934,1,0,3.56,1,47,66,1,2
T0005742533,23.58,0,10.0,3.2501087500000008,2,2,1.6375,0,55,83,1,1
T0005742538,61.73,1,10.0,2.79805,1,0,2.56875,1,55,83,1,2
T0005742539,23.58,0,8.0,2.93508,1,0,3.2275,0,48,66,1,1
T0005742540,61.73,1,10.0,2.99755,1,3,3.955,0,47,81,1,2
T0005742541,23.58,1,9.0,2.85683,0,4,4.0125,0,49,80,0,1
T0005742542,28.39,0,6.0,2.91466,0,3,3.525,2,51,69,1,1
T0005742544,31.36,1,8.0,2.74913,0,1,3.715,1,50,73,1,1
T0005742546,37.53,0,2.0,2.77321,2,4,1.84,0,49,66,1,3
T0005742547,61.73,1,4.0,2.79805,1,0,3.5275,0,49,66,1,2
T0005742548,61.73,1,2.0,2.79805,1,1,3.6825,2,55,83,1,2
T0005742550,61.73,3,6.0,2.79805,1,6,2.39625,0,47,74,1,3
T0005742551,29.69,3,6.0,2.48497,2,3,2.915,2,52,66,1,3
T0005742553,61.73,3,10.0,2.89971,2,0,2.21375,0,50,73,0,3
T0005742554,47.27,3,10.0,2.75907,1,1,1.1524999999999999,0,55,74,0,3
T0005742556,29.56,1,6.0,2.54384,1,8,1.61125,2,47,66,1,3
T0005742557,61.73,4,2.0,3.21914,1,0,2.77625,0,55,83,0,2
T0005742558,23.58,1,6.0,3.07681,2,0,4.5825,1,55,83,1,2
T0005742561,23.58,2,5.0,2.79805,1,0,4.5825,2,47,66,1,2
T0005742563,23.58,1,10.0,2.55297,2,2,1.69375,0,47,68,1,2
T0005742564,55.51,1,10.0,3.2501087500000008,1,1,2.2325,2,55,83,0,2
T0005742568,55.62,3,10.0,3.1292,2,1,4.51,2,49,67,1,3
T0005742569,43.28,1,7.0,2.87335,2,0,3.86375,2,47,66,1,2
T0005742574,61.73,2,6.0,2.73251,1,1,2.1525,0,55,83,1,1
T0005742575,29.34,1,5.0,2.48246,0,0,1.635,0,49,66,0,3
T0005742576,61.73,3,10.0,2.87612,1,0,3.52,0,49,66,1,2
T0005742577,46.03,1,10.0,3.00615,0,0,4.21125,0,48,66,1,1
T0005742578,47.16,2,4.0,2.74989,0,0,2.3375,2,49,70,0,3
T0005742579,29.7,2,2.0,2.4884,0,1,4.115,1,47,66,1,3
T0005742580,23.58,4,8.0,2.67659,0,9,2.34125,2,49,68,1,3
T0005742581,23.58,1,6.0,2.51857,2,0,2.6125,0,47,66,1,2
T0005742582,34.65,1,5.0,2.72358,0,0,2.60875,1,48,71,1,3
T0005742583,23.58,2,6.0,2.350658749999999,1,1,3.36125,0,47,66,1,2
T0005742584,61.58,4,2.0,2.79805,1,1,3.89375,1,51,68,0,2
T0005742585,61.73,1,10.0,3.17703,1,0,1.71875,1,55,83,1,3
T0005742586,50.27,4,10.0,2.65139,1,0,1.75,2,55,83,0,3
T0005742588,61.73,1,8.0,3.2501087500000008,2,1,3.2425,1,55,83,0,2
T0005742589,61.73,4,10.0,2.95196,1,5,4.30625,0,48,70,1,3
T0005742590,38.01,0,5.0,2.80813,1,0,1.20625,0,49,83,0,1
T0005742594,28.09,0,3.0,2.79805,1,0,3.02375,0,52,67,1,1
T0005742595,54.15,1,10.0,2.90407,2,1,3.9475,1,48,72,1,2
T0005742600,23.58,3,4.0,2.71546,2,6,4.5825,0,47,66,1,3
T0005742601,37.26,0,10.0,2.79805,1,0,3.965,0,47,66,1,2
T0005742602,61.73,4,10.0,2.79805,1,1,2.11,2,48,73,1,3
T0005742603,61.73,2,10.0,3.16887,1,0,3.16375,0,53,83,1,2
T0005742606,51.19,3,10.0,2.72492,1,5,3.67625,0,55,83,1,3
T0005742607,31.45,2,10.0,2.5565,0,0,4.01,2,52,83,1,2
T0005742608,23.58,3,2.0,2.51959,0,0,1.1524999999999999,1,51,67,0,3
T0005742609,23.58,2,6.0,2.58569,0,0,3.00375,1,48,66,0,3
T0005742610,23.58,1,10.0,2.73481,0,0,4.14625,2,52,81,0,2
T0005742612,23.58,1,10.0,2.93813,0,0,2.89625,1,55,79,1,1
T0005742613,23.58,1,10.0,2.78391,0,1,2.865,1,53,83,0,2
T0005742615,31.23,0,4.0,2.80857,1,0,3.18375,2,55,82,1,1
T0005742616,23.58,1,5.0,2.77864,1,7,3.0125,0,47,66,1,3
T0005742617,52.78,3,10.0,2.63687,2,0,3.0225,1,47,75,1,3
T0005742618,23.58,4,6.0,2.350658749999999,1,3,2.245,0,47,66,1,3
T0005742619,45.84,3,3.0,2.71908,1,0,4.46,0,51,76,1,3
T0005742620,36.3,0,2.0,2.51379,0,1,1.78,2,50,66,1,3
T0005742621,61.73,4,10.0,2.96768,2,0,4.39375,2,49,70,1,3
T0005742622,23.58,2,4.0,2.63368,0,0,2.4575,0,47,66,1,2
T0005742625,61.73,1,10.0,2.79805,1,0,2.44125,1,51,83,1,2
T0005742626,61.73,0,10.0,2.81616,2,1,3.325,0,55,83,1,1
T0005742627,47.2,1,10.0,2.70172,1,2,1.65125,0,49,66,1,3
T0005742628,48.63,3,10.0,2.54466,1,0,1.1524999999999999,0,47,70,1,3
T0005742629,31.08,1,5.0,2.74278,1,0,3.645,0,49,71,1,2
T0005742630,29.54,0,10.0,2.46913,0,1,2.53,0,47,66,1,1
T0005742631,39.4,2,3.0,2.87488,1,0,3.88625,0,47,66,0,3
T0005742637,23.58,0,3.0,2.79805,1,8,2.53,2,50,72,1,3
T0005742638,46.44,2,10.0,2.98221,2,1,3.15875,1,50,75,1,2
T0005742639,39.97,2,10.0,2.58788,2,0,2.49125,1,47,66,0,2
T0005742640,61.73,1,10.0,2.79805,1,0,3.175,0,54,83,1,2
T0005742641,23.58,0,3.0,2.90266,0,1,3.63625,0,51,75,1,1
T0005742642,28.9,4,10.0,2.79805,1,1,1.29625,1,49,69,0,3
T0005742643,30.86,0,10.0,2.65196,1,0,2.17875,2,49,75,0,1
T0005742644,45.19,1,2.0,2.84433,1,0,2.805,0,47,66,0,2
T0005742646,30.39,3,2.0,2.91127,0,2,4.17625,2,47,66,1,3
T0005742647,61.73,1,2.0,3.00621,2,1,3.33625,1,50,66,0,3
T0005742648,60.15,0,2.0,3.04006,1,1,1.97125,0,52,83,1,1
T0005742649,50.36,0,2.0,2.81497,0,1,3.57875,1,48,74,1,1
T0005742651,46.37,0,6.0,2.7971,1,0,2.9825,1,55,83,1,1
T0005742653,61.73,0,3.0,2.77638,2,1,2.55875,0,55,83,1,1
T0005742657,24.68,0,7.0,2.72109,2,0,3.4375,0,51,69,1,1
T0005742658,23.58,1,7.0,2.70996,0,0,1.9825,0,50,83,0,2
T0005742660,61.73,1,10.0,2.98443,1,0,3.49,2,47,69,0,2
T0005742661,38.02,0,2.0,2.79805,1,3,3.495,0,55,74,0,3
T0005742663,23.58,4,2.0,2.50644,1,4,1.99875,2,47,68,1,2
T0005742666,25.52,2,6.0,2.350658749999999,1,1,1.1524999999999999,1,52,72,1,2
T0005742667,61.73,1,4.0,2.81692,1,2,3.06375,2,55,78,1,2
T0005742670,23.58,2,10.0,2.77859,0,2,4.5575,1,47,66,0,2
T0005742671,47.59,3,9.0,2.64481,2,7,3.045,0,55,83,0,3
T0005742675,53.92,4,2.0,2.5877,0,0,1.1524999999999999,0,55,83,0,3
T0005742677,61.73,0,10.0,3.2501087500000008,2,4,4.48125,1,54,83,0,1
T0005742678,28.69,3,6.0,2.4747,1,0,2.075,0,47,66,1,3
T0005742679,61.73,1,10.0,2.70135,1,0,1.28875,0,52,83,0,3
T0005742682,61.73,0,10.0,2.79805,1,0,3.45375,0,52,80,1,1
T0005742684,61.73,1,6.0,2.96927,2,1,2.25,1,50,69,1,3
T0005742686,25.06,2,10.0,2.79805,1,0,2.62,2,49,69,1,2
T0005742687,46.45,0,6.0,2.45856,2,8,3.41125,0,50,66,1,1
T0005742689,61.73,3,10.0,2.79805,1,0,2.25875,0,55,78,1,3
T0005742690,57.6,4,2.0,2.79805,1,0,1.1524999999999999,0,47,70,1,3
T0005742694,25.36,0,6.0,2.65573,0,1,2.55375,0,51,67,1,1
T0005742695,45.99,2,10.0,2.76816,1,0,1.34625,1,53,74,1,3
T0005742696,23.58,3,2.0,2.43586,2,0,4.3825,1,47,66,0,3
T0005742697,29.42,1,8.0,3.00051,0,0,3.08,0,47,66,0,2
T0005742698,61.73,4,10.0,3.18321,2,1,3.0875,1,54,83,1,3
T0005742700,23.58,1,4.0,3.00956,0,0,4.14625,0,47,66,1,1
T0005742701,59.55,4,8.0,2.85035,0,1,1.1524999999999999,0,52,83,1,2
T0005742702,23.58,1,2.0,2.75476,0,0,2.7625,1,52,70,1,2
T0005742703,61.73,2,10.0,2.95106,1,0,4.4,1,51,83,0,2
T0005742706,23.58,2,2.0,2.79805,1,0,3.9425,0,47,66,0,2
T0005742707,23.58,3,2.0,2.39407,0,1,1.72375,1,55,77,1,3
T0005742708,61.73,1,7.0,3.08033,0,1,2.59625,0,49,66,0,1
T0005742712,61.73,0,2.0,2.99887,2,0,3.2725,1,54,76,0,1
T0005742713,56.16,2,6.0,2.73871,2,0,2.04875,0,51,79,1,2
T0005742714,30.81,1,10.0,2.87177,0,0,3.8175,1,52,72,0,2
T0005742717,31.66,0,2.0,2.48697,0,9,2.975,0,50,66,0,1
T0005742721,23.58,1,7.0,2.89113,0,3,4.15125,2,47,66,0,3
T0005742722,38.45,1,2.0,2.6264,2,0,2.1425,2,52,75,1,3
T0005742723,61.73,2,3.0,2.6499,2,0,1.67625,0,47,69,1,2
T0005742724,57.44,3,3.0,2.79805,1,0,2.7675,1,55,68,1,3
T0005742726,61.73,1,8.0,2.683,1,2,3.775,2,50,68,1,2
T0005742727,23.58,3,2.0,2.52105,2,1,4.0225,0,47,66,0,3
T0005742730,23.58,2,9.0,2.54415,2,0,2.55875,2,54,71,0,3
T0005742731,61.73,3,4.0,2.77793,2,1,1.1524999999999999,0,55,83,0,2
T0005742733,61.73,2,10.0,2.95751,0,1,3.82375,1,50,73,1,2
T0005742735,23.58,0,4.0,2.66003,2,1,3.13625,0,47,66,1,1
T0005742736,61.73,1,8.0,3.11673,1,0,2.4425,2,55,81,1,2
T0005742737,61.73,1,6.0,2.7849,1,0,3.86,1,50,72,0,2
T0005742738,29.02,1,6.0,2.65909,2,1,2.445,0,50,74,0,2
T0005742739,61.73,1,9.0,3.2501087500000008,2,0,3.8125,0,53,76,1,1
T0005742741,51.13,2,2.0,2.94052,1,0,3.03625,0,51,83,1,2
T0005742742,31.53,0,2.0,2.80206,2,1,4.01875,0,47,66,0,1
T0005742743,61.73,0,10.0,2.79805,1,0,1.955,1,55,83,0,1
T0005742744,55.96,1,2.0,2.79805,1,3,2.70375,0,54,69,0,2
T0005742746,61.73,1,10.0,3.19117,2,1,3.09625,1,50,76,0,1
T0005742747,23.58,1,10.0,2.45102,0,0,2.825,2,50,68,1,2
T0005742748,41.48,1,7.0,2.79805,1,5,4.5825,0,49,66,0,3
T0005742749,61.73,1,10.0,2.78127,1,0,2.94625,1,47,81,1,2
T0005742750,61.73,1,2.0,2.72868,1,5,3.81375,0,50,72,0,2
T0005742751,31.51,2,3.0,2.77442,2,0,3.02625,1,55,81,1,2
T0005742752,31.12,0,10.0,2.53429,1,0,2.38125,0,54,83,1,3
T0005742753,61.63,3,5.0,2.69393,2,0,2.395,0,49,80,1,3
T0005742754,34.25,4,10.0,2.81086,0,0,2.06,2,55,83,1,3
T0005742756,61.73,1,10.0,2.89767,1,0,2.71,2,47,66,1,2
T0005742757,30.98,0,10.0,2.48959,2,0,2.2025,2,49,66,1,1
T0005742758,61.73,3,2.0,2.79805,1,0,1.6675,0,47,67,1,2
T0005742759,24.94,3,10.0,2.72151,0,0,2.375,0,50,66,1,3
T0005742761,36.04,1,10.0,2.68806,1,1,2.41,1,55,83,0,2
T0005742762,23.58,0,10.0,2.79626,0,3,3.65,0,47,66,1,3
T0005742763,32.05,0,10.0,2.70549,2,0,1.9425,1,54,83,0,3
T0005742766,61.73,1,2.0,2.95317,1,0,1.67125,2,55,83,0,3
T0005742769,48.9,1,10.0,2.79805,1,0,3.8425,0,53,73,1,2
T0005742774,61.73,0,6.0,3.1461,2,6,3.095,0,51,73,0,1
T0005742776,23.58,2,2.0,2.65386,1,0,3.07625,1,47,69,1,2
T0005742777,61.73,3,6.0,2.68449,1,0,2.1425,0,47,69,1,3
T0005742780,61.73,0,5.0,3.17882,2,1,3.64875,0,53,79,1,1
T0005742781,61.73,0,3.0,2.79805,1,0,3.2225,0,55,83,1,1
T0005742782,61.73,1,2.0,3.06198,1,0,2.19375,1,52,73,1,3
T0005742784,31.98,1,6.0,2.79805,1,6,4.5825,0,47,66,1,2
T0005742785,55.45,1,2.0,2.70066,1,0,2.47375,0,47,70,1,3
T0005742786,61.73,0,2.0,2.94133,2,1,2.565,0,55,83,1,1
T0005742787,32.0,1,10.0,2.64314,0,0,3.87375,0,51,83,0,2
T0005742788,28.55,1,2.0,2.92906,2,1,2.31,0,48,68,1,2
T0005742790,41.83,1,5.0,2.77759,1,0,2.9025,2,55,83,0,2
T0005742791,31.72,3,8.0,2.74815,0,0,1.1524999999999999,1,50,83,1,3
T0005742793,61.73,0,9.0,2.9671,2,1,3.00125,0,55,83,0,1
T0005742798,30.62,1,7.0,2.87738,1,0,3.38,0,48,66,1,2
T0005742799,59.41,1,8.0,2.73638,1,0,1.785,2,55,83,1,3
T0005742801,37.74,2,5.0,2.67085,2,0,2.30625,1,53,83,1,2
T0005742802,33.69,2,10.0,2.90131,1,0,1.74375,1,52,75,1,3
T0005742806,36.02,2,6.0,2.73488,2,1,1.89625,0,54,83,0,3
T0005742807,50.86,1,2.0,2.759,0,0,3.6975,0,54,83,1,2
T0005742809,61.73,3,10.0,2.92562,2,0,3.445,0,51,70,0,3
T0005742810,28.68,1,5.0,2.77404,2,0,2.71125,1,55,74,1,2
T0005742811,47.5,2,10.0,2.70155,0,0,4.5825,1,47,71,1,2
T0005742812,35.45,2,7.0,2.79805,1,0,1.1524999999999999,1,49,73,1,2
T0005742813,53.53,3,3.0,3.01027,1,6,2.1425,1,55,83,1,3
T0005742814,23.58,2,10.0,2.90319,0,2,4.5825,1,49,67,1,1
T0005742815,59.93,4,2.0,2.67284,2,0,1.4225,1,55,83,1,3
T0005742816,45.92,1,8.0,2.572,1,1,1.1524999999999999,0,52,70,0,3
T0005742817,54.76,4,10.0,2.9711,1,0,3.09,2,50,81,1,3
T0005742818,23.58,0,10.0,2.74592,2,4,4.1775,0,47,83,1,1
T0005742819,23.58,2,10.0,2.84029,2,1,2.41,0,55,67,1,2
T0005742820,23.58,1,2.0,2.40204,1,1,1.1524999999999999,1,55,71,1,1
T0005742825,34.42,1,2.0,3.10635,2,0,3.1575,1,49,76,1,2
T0005742828,61.73,1,2.0,3.20377,1,0,3.5475,1,52,79,1,3
T0005742829,45.62,3,6.0,2.77911,2,0,3.86625,0,48,67,1,3
T0005742830,61.73,4,10.0,2.95319,1,0,3.11125,1,50,73,0,3
T0005742832,29.4,3,2.0,2.65932,1,1,2.59625,1,50,76,1,3
T0005742833,60.27,0,10.0,3.01061,1,1,2.67125,2,53,68,1,3
T0005742834,49.31,1,10.0,2.74048,0,0,3.37125,1,47,69,0,3
T0005742835,46.61,2,9.0,2.6791,1,0,3.3775,0,51,76,0,3
T0005742836,61.73,0,2.0,2.79805,1,0,3.395,0,53,66,0,1
T0005742837,61.73,1,10.0,2.8649,2,0,2.40125,2,55,83,1,2
T0005742838,25.31,1,4.0,2.350658749999999,0,1,3.23625,1,47,66,1,1
T0005742840,25.76,3,9.0,2.38258,0,0,1.86875,2,48,66,1,3
T0005742845,23.58,1,5.0,2.47756,0,0,3.055,1,47,68,0,1
T0005742847,61.73,4,2.0,2.99073,1,5,3.00875,0,52,73,1,3
T0005742848,49.67,4,2.0,2.94997,2,2,3.9225,1,49,66,1,3
T0005742850,23.58,1,2.0,2.61021,0,0,3.28625,1,47,66,1,3
T0005742853,46.95,1,9.0,2.89813,2,0,2.465,2,47,79,1,2
T0005742855,61.73,3,10.0,3.03541,2,1,2.07125,1,55,83,0,3
T0005742858,32.05,1,10.0,2.76229,2,0,4.56375,0,47,66,1,2
T0005742859,61.73,1,7.0,3.01638,2,0,2.93375,1,51,74,1,2
T0005742860,23.58,1,6.0,2.79805,1,4,3.09,0,47,66,1,2
T0005742862,61.73,4,10.0,3.13225,1,0,2.7025,1,50,79,1,3
T0005742864,23.58,1,3.0,2.84883,0,1,2.9725,2,54,78,1,2
T0005742868,23.58,2,6.0,3.06266,1,0,1.50875,1,51,73,1,1
T0005742870,31.0,2,10.0,2.60004,0,0,3.93875,1,55,79,1,3
T0005742871,61.73,3,4.0,2.84407,0,0,3.50875,0,50,66,1,3
T0005742873,31.15,2,8.0,2.67865,0,0,2.65,0,49,78,1,2
T0005742874,36.0,1,4.0,2.89913,0,1,4.0225,0,47,66,1,2
T0005742875,23.58,2,10.0,2.72165,1,0,1.60125,2,49,83,1,2
T0005742876,23.58,0,2.0,2.79805,1,0,2.4425,2,47,66,1,1
T0005742878,36.01,2,10.0,3.03846,0,8,4.17375,2,52,66,1,2
T0005742879,61.73,0,10.0,3.06499,1,2,2.41,0,55,83,1,1
T0005742883,23.58,1,10.0,2.39959,0,2,3.6375,0,47,66,0,2
T0005742884,61.73,1,6.0,2.74327,1,0,1.7325,0,53,76,1,2
T0005742885,60.93,4,10.0,2.79805,1,0,1.57,2,55,76,1,2
T0005742886,29.32,2,2.0,2.7838,2,0,3.97,1,53,78,1,2
T0005742887,23.58,1,8.0,2.79805,1,1,3.365,0,47,66,1,1
T0005742890,36.29,1,10.0,2.6892,0,0,1.94125,1,50,68,1,2
T0005742891,33.11,4,8.0,2.57366,0,0,2.55,0,47,70,1,2
T0005742892,25.02,0,3.0,2.81845,1,0,4.4625,0,47,66,0,1
T0005742894,61.52,2,10.0,3.2501087500000008,1,1,3.72625,0,55,83,1,3
T0005742895,23.58,2,8.0,2.65783,0,3,3.2025,1,47,66,1,2
T0005742896,23.58,0,2.0,2.58115,0,0,4.5825,1,52,83,0,1
T0005742897,23.81,1,2.0,2.75296,0,0,1.66125,0,49,76,1,2
T0005742898,25.94,3,2.0,2.60515,0,0,2.8475,1,55,81,0,3
T0005742899,23.58,1,10.0,3.14721,2,0,2.44,1,52,75,1,3
T0005742900,55.68,3,10.0,3.06301,0,2,3.81875,2,55,69,1,3
T0005742901,47.37,1,10.0,2.79805,1,1,1.235,0,54,77,0,2
T0005742903,45.75,4,9.0,2.72157,1,0,3.58625,0,50,70,0,3
T0005742905,27.22,1,6.0,2.60096,1,0,3.575,0,48,66,0,2
T0005742906,61.73,2,9.0,3.02261,1,0,3.38625,2,52,66,1,2
T0005742910,23.58,1,2.0,2.67079,0,0,3.715,2,47,66,1,3
T0005742912,34.7,1,6.0,2.98774,2,1,2.89375,2,48,75,1,2
T0005742913,61.04,2,7.0,2.79805,1,2,1.89625,0,55,81,1,2
T0005742914,44.25,2,9.0,2.55309,0,1,2.33625,0,50,72,1,2
T0005742915,43.78,1,3.0,2.79805,1,0,1.98875,0,54,73,1,1
T0005742917,60.94,0,10.0,2.89101,1,1,1.785,0,55,83,0,1
T0005742918,61.73,3,10.0,3.09904,2,0,2.32875,1,55,83,1,2
T0005742919,31.63,1,2.0,2.62234,0,0,2.57875,0,49,66,1,2
T0005742920,31.24,1,10.0,3.04129,0,2,4.085,2,47,75,0,2
T0005742922,61.73,4,10.0,3.2501087500000008,1,1,3.74625,0,54,83,1,1
T0005742923,61.73,1,7.0,3.05133,2,0,2.73375,2,53,80,0,2
T0005742924,23.58,1,10.0,2.84211,0,3,3.47,1,53,83,0,2
T0005742925,61.73,1,10.0,3.17628,1,0,2.27,1,55,83,0,3
T0005742926,31.46,1,7.0,2.79805,1,0,1.7275,0,49,69,0,2
T0005742927,46.26,1,6.0,2.79805,1,1,3.73,2,55,83,1,2
T0005742929,61.73,3,6.0,2.83906,1,0,3.6175,1,47,75,0,3
T0005742930,26.62,1,2.0,2.89283,2,1,3.47375,1,55,83,1,2
T0005742931,49.23,2,4.0,3.13123,2,1,3.6525,1,55,76,1,2
T0005742932,61.73,3,7.0,2.87497,2,0,1.30375,2,52,74,0,3
T0005742933,61.73,1,2.0,2.74356,1,0,1.6875,2,54,83,0,3
T0005742934,61.73,1,2.0,2.86921,2,0,2.0675,1,50,70,0,2
T0005742935,61.73,2,2.0,2.9813,1,1,4.1725,2,54,83,0,3
T0005742937,23.58,2,7.0,2.74504,2,0,2.51,2,50,67,1,2
T0005742938,61.73,1,10.0,2.79805,1,0,2.90875,0,51,83,0,1
T0005742939,61.73,1,10.0,2.79805,1,0,2.295,0,50,74,1,2
T0005742940,23.58,1,6.0,2.36847,1,9,2.33125,0,47,66,1,3
T0005742941,35.94,3,2.0,2.6481,1,0,1.1524999999999999,1,55,83,1,3
T0005742943,23.58,1,6.0,2.61844,2,1,2.86375,0,47,66,0,3
T0005742947,38.93,2,2.0,2.81429,2,0,2.52875,0,50,81,1,1
T0005742949,61.73,4,9.0,3.07802,2,2,4.2875,1,47,66,0,3
T0005742951,37.97,1,10.0,3.06238,1,2,4.2325,0,51,83,0,2
T0005742955,61.73,3,10.0,2.81208,1,2,3.2375,1,47,83,0,3
T0005742960,33.27,3,2.0,2.40221,2,0,2.9975,0,52,68,1,3
T0005742961,23.58,2,2.0,2.54366,0,0,1.47,1,55,83,1,2
T0005742963,30.95,1,2.0,2.53317,0,0,1.4,0,55,80,1,3
T0005742965,25.63,1,2.0,2.8844,0,0,4.5675,0,51,81,1,2
T0005742966,33.0,1,10.0,2.50784,1,0,1.58875,0,48,66,0,3
T0005742970,56.71,2,10.0,2.79805,1,0,2.77125,1,49,69,1,3
T0005742971,33.25,1,5.0,2.91514,2,0,3.9075,0,51,78,1,2
T0005742972,45.32,3,10.0,3.11564,1,1,3.625,0,47,66,0,3
T0005742974,29.94,4,3.0,2.79805,1,0,4.1575,0,47,66,1,3
T0005742975,61.73,4,2.0,2.81502,1,2,2.33375,1,49,70,1,3
